" ","Player (17)","Pos","Age","Cap Hit","Cap Hit Pct                         League Cap","Apron Salary","Luxury Tax","Cash                         Total","Cash                         Guaranteed","Free Agent                         Year"
"1","Antetokounmpo                     Giannis Antetokounmpo","PF","31","$54,126,450","35.00%","$54,126,450","$54,126,450","$54,126,450","$54,126,380","2028"
"2","Turner                     Myles Turner","C","29","$25,318,251","16.37%","$25,318,251","$25,318,251","$25,318,251","$25,318,251","2029"
"3","Kuzma                     Kyle Kuzma","PF","30","$22,410,605","14.49%","$24,810,605","$22,410,605","$22,077,272","$21,477,272","2027"
"4","Portis                     Bobby Portis","PF","30","$13,445,754","8.69%","$13,445,754","$13,445,754","$13,445,754","$13,445,754","2028"
"5","Porter Jr.                     Kevin Porter Jr.","PG","25","$5,134,000","3.32%","$5,134,000","$5,134,000","$5,134,000","$5,134,000","2027"
"6","Rollins                     Ryan Rollins","SG","23","$4,000,000","2.59%","$4,000,000","$4,000,000","$4,000,000","$4,000,000","2028"
"7","Trent Jr.                     Gary Trent Jr.","SG","27","$3,697,105","2.39%","$3,697,105","$3,697,105","$3,697,105","$3,697,105","2027"
"8","Harris                     Gary Harris","SG","31","$3,634,153","2.35%","$3,634,153","$3,634,153","$3,634,153","$3,634,153","2027"
"9","Prince                     Taurean Prince","PF","31","$3,303,774","2.14%","$3,303,774","$3,303,774","$3,303,774","$3,303,774","2027"
"10","Sims                     Jericho Sims","C","27","$2,461,463","1.59%","$2,461,463","$2,461,463","$2,461,463","$2,461,463","2027"
"11","Green                     AJ Green","SG","26","$2,301,587","1.49%","$2,301,587","$2,301,587","$2,301,587","$2,301,587","2030"
"12","Antetokounmpo                     Thanasis Antetokounmpo","SF","33","$2,296,274","1.48%","$2,296,274","$2,296,274","$2,874,436","$2,874,436","2026"
"13","Coffey                     Amir Coffey","SG","28","$2,296,274","1.48%","$2,296,274","$2,296,274","$2,874,436","$2,874,436","2026"
"14","Anthony                     Cole Anthony","PG","25","$2,296,274","1.48%","$2,296,274","$2,296,274","$2,667,947","$2,667,947","2026"
"15","Jackson Jr.                     Andre Jackson Jr.","SG","24","$2,221,677","1.44%","$2,221,677","$2,221,677","$2,221,677","$2,221,677","2027"
"16","Antetokounmpo                     Alex Antetokounmpo","SF","24","Two-Way","'-","'-","'-","'-","'-","2026"
"17","Nance                     Pete Nance","PF","25","Two-Way","'-","'-","'-","'-","'-","2026"

